ulasan,final_text,sentimen,label
Tempat belanja sekaligus wahana keluarga untuk bercengerama. Ada perubahan penampilan karyawannya yang lebih sporty.,belanja wahana keluarga bercengerama ubah tampil karyawannya sporty,positif,1
Tempat nya nyaman..... Dekat masjid dan banyak  tempat istirahat  juga stand makan....pokoknya ingin balik lagi dech....,nyaman masjid istirahat stand makan pokok dech,positif,1
Harga murahh meriahh. Banyak diskonan. Cocok menemani belanja bulananku. Pilihan tidak kalah saing demgan market lainnya. Good job!,harga murahh meriahh diskon cocok tani belanja bulan pilih kalah saing demgan market good job,positif,1
"Suka, tapi parkirnya motor jauh, ngk ada pintu masuk di samping, jd agak jauh klau masuk toko, jajanan lumayan bmyk",suka parkir motor ngk pintu masuk samping masuk toko jajan lumayan bmyk,negatif,0
"Solusi awal bulanan, harga terjangkau serta pilihan baik rumah tangga, kendaraan, konsumsi, dll tersedia",solusi bulan harga jangkau pilih rumah tangga kendara konsumsi dll sedia,positif,1
"Tempat belanja nyaman,terjangkau..parkir luas gratis..ada tempat kuliner lengkap..",belanja nyaman jangkau parkir luas gratis kuliner lengkap,positif,1
Tempat buat belanja bulanan sambil ngajak main cyla..komplit dech dan super murah...tempat main yg murah..harga sembako jg murah Topp👍,belanja bulan ngajak main cyla komplit dech super murah main murah harga sembako murah topp,positif,1
"Parkirnya gratis tempat parkirnya luas
Enak buat jalan2 dan belanja..
Ada area bermain buat anak juga",parkir gratis parkir luas enak jalan belanja area main anak,positif,1
"Sering ada bazar (buku, makanan, hijab, baju muslim dll) Ramadhan ini ada bazar pakaian muslim dari anak sampai dewasa",bazar buku makan hijab baju muslim dll ramadhan bazar pakai muslim anak dewasa,positif,1
"Di luar supermaket banyak toko pakaian. Ada juga toko roti,dll. Puas belanja disini",supermaket toko pakai toko roti dll puas belanja,positif,1
"Nyaman dan tenang belanja  disini. Apalagi saat mau shalat, masjidnya bagus dan bersih",nyaman tenang belanja shalat masjid bagus bersih,positif,1
Tempat belanja yg lengkap plus tempat bermain anak yg nyaman.longgar jadi kalau milih kebutuhan tidak berdesak2an...sangat islami,belanja lengkap plus main anak nyaman longgar milih butuh desa islami,positif,1
"Parkir kendaraan gratis
Karyawan ramah
Tersedia masjid juga, jadi memudahkan pelanggan untuk beribadah",parkir kendara gratis karyawan ramah sedia masjid mudah langgan ibadah,positif,1
"Tempat belanja luas dan produk lengkap, parkir luas, masjid yang nyaman dan bersih, harga kompetitif",belanja luas produk lengkap parkir luas masjid nyaman bersih harga kompetitif,positif,1
"Lengkap semua kebutuhan hidup, ada bazar dan festival buku dan busana muslim yg mantap..",lengkap butuh hidup bazar festival buku busana muslim mantap,positif,1
"Ya gitu,komplit disana hampir semua yang kamu cari ada...murah2 lagi,jadi sekalinya belanja mungkin bisa hampir 1 juta",ya komplit sana cari murah sekali belanja juta,positif,1
"Alhamdulilah tempat perbelanjaan islami yg bagus,dengan masjid yg cukup besar,bersih,parkir gratis pula🤗",alhamdulilah belanja islami bagus masjid bersih parkir gratis,positif,1
"Tempat shoping,rekreasi anak,kuliner. Parkir luas,yg penting lg masjidnya dekat...MANTAP👍👍👍",shoping rekreasi anak kuliner parkir luas masjid mantap,positif,1
"Langganan kalo belanja. Kasirnya teliti & blm pernah salah hitung selama belanja, beda dengan toko sebelah, kadang sering salah input",langgan kalo belanja kasir teliti salah hitung belanja beda toko belah kadang salah input,positif,1
"Tempat belanja nyaman, banyak fasilitas yang ada seperti foodcourt, masjid, dan sering diadakan pameran islami dan masih banyak lagi...",belanja nyaman fasilitas foodcourt masjid ada pamer islami,positif,1
"Bersih, adem, suasananya enak (lagu2nya religi), tempat makan nya enak murah, masjidnya bersih dan bagus",bersih adem suasana enak lagu religi makan enak murah masjid bersih bagus,positif,1
"Hypermarket Assalam
banyak tersedia kebutuhan untuk sehari hari harganya pun dibilang terjangkau
halaman parkir yang luas ditambah tidak ada penarikan untuk biaya parkir membuat pengunjung bisa sedikit lega.",hypermarket assalam sedia butuh hari harga bilang jangkau halaman parkir luas tambah tari biaya parkir unjung lega,positif,1
"Parkir luas, lingkungan bersih, tempat makan banyak, belanja juga cukup lengkap.
Rekomended :)",parkir luas lingkung bersih makan belanja lengkap rekomended,positif,1
Kalo kesini cm nganter anak2 main di kids fun nya. Termasuk murah meriah..👍🤣,kalo kesini cm nganter anak main kids fun murah riah,positif,1
"Murah banget sih di Assalam. Parkirnya juga luas, pegawainya ramah banget. Sama protokol kesehatan beneran dijalanin, salah masker saja tidak boleh masuk ke supermarketnya.",murah assalam parkir luas pegawai ramah protokol sehat beneran dijalanin salah masker masuk supermarket,positif,1
"Tempat belanja yg lengkap & nyaman. Parkir luas, masjid besar.",belanja lengkap nyaman parkir luas masjid,positif,1
Nice. Parkir gratis cyiiinnnt,nice parkir gratis cyiiinnnt,positif,1
Tempat belanja favorit saya.. Parkir cukup luas.. Ada masjid yg bagus.,belanja favorit parkir luas masjid bagus,positif,1
"Tempat yg nyaman untuk berbelanja, luas,lengkap dan barang yg dijual dipastikan kehalalannya.",nyaman belanja luas lengkap barang jual halal,positif,1
"Tempat belanja yg menyenangkan, pameran buku & fashion, lengkap dg masjid & parkir yg nyaman",belanja senang pamer buku fashion lengkap masjid parkir nyaman,positif,1
"harganya murah, banyak jajanan dan bisa ikutan kajian di masjid sebelah

jd lengkap kegiatan sekeluarga ❤",harga murah jajan ikut kaji masjid belah lengkap giat keluarga,positif,1
"Hypermart yang ada masjid di samping nya , biasanya dapat digunakan transit orang dari luar kota atau perjalanan jauh untuk beristirahat sambil menjalankan sholat",hypermart masjid samping transit orang kota jalan istirahat jalan sholat,positif,1
"Harga terjangkau dan nyaman. Pilihan fresh food nya juga banyak. Hanya buah2 nya kutang berkualitas, jeruk mangga asem.",harga jangkau nyaman pilih fresh food buah kutang kualitas jeruk mangga asem,positif,1
Tempat belanja yg nyaman dan lengkap..dan yg jelas ada masjidnya..belanja tanpa takut telat sholat berjamaah,belanja nyaman lengkap masjid belanja takut telat sholat jamaah,positif,1
"Tambah luas,ada masjidnya...pangling sdh lama tdk kunjungi",luas masjid pangling kunjung,positif,1
"Tempatnya luas jarak antar pengunjung aman, nyaman, ada pengingat sholatnya..",tempat luas jarak unjung aman nyaman ingat sholatnya,positif,1
"Harga terjangkau dan komplit. Sering mengadakan event seperti : pameran buju murah, bazar, lomba2, dll.",harga jangkau komplit ada event pamer buju murah bazar lomba dll,positif,1
"Tempat belanja yang asyik, dengan tempat yang luas, parkir gratis, ada masjid di kompleks ini jadi nuansa islami banget kalo anda belanja disini.",belanja asyik luas parkir gratis masjid kompleks nuansa islami kalo belanja,positif,1
"Area parkirnya luas, ada masjid besar, tapi supermarketnya kurang lengkap dan jarang harga diskon",area parkir luas masjid supermarket lengkap jarang harga diskon,negatif,0
"Nyaman dan luas, belanja sambil jalan jalan asyik...ditambah ada masjidnya yg luas juga..",nyaman luas belanja jalan jalan asyik tambah masjid luas,positif,1
Mushola nyaman. Parkir gratis. Sering mengadakan bazar buku dan baju muslim. Keren!,mushola nyaman parkir gratis ada bazar buku baju muslim keren,positif,1
"Aku selalu belanja di Assalam Hypermart karena di sini tempatnya mudah jangkau tentunya, parkiran luas banget gk usah ditanya lagi dan tentunya murah2 guys kalo belanja di sini cocok buat anak kos kek aku dan cocok buat ibu2 yang pengen masak enak tapi takut keluar uang banyak. Yuk belanjaa di Assalam Haypermart.",belanja assalam hypermart tempat mudah jangkau parkir luas murah guys kalo belanja cocok anak kos kek cocok ken masak enak takut uang yuk belanjaa assalam haypermart,positif,1
harga murah...parkir gratis... free wifi... foodcourt dan kuliner lengkap... tempatnya nyaman dan bersih,harga murah parkir gratis free wifi foodcourt kuliner lengkap tempat nyaman bersih,positif,1
Lokasi strategis tempat parkir luas dan aman...sementara belanja kebutuhan sehari hari juga komplit,lokasi strategis parkir luas aman belanja butuh hari komplit,positif,1
"Tempat belanja islami yang nyaman untuk keluarga. Parkir gratis, ada fasilitas masjid yang besar. Juga ada food corner",belanja islami nyaman keluarga parkir gratis fasilitas masjid food corner,positif,1
Tempat luas bersih cocok buat belanja keluarga terutama bagi anda kaum muslim,luas bersih cocok belanja keluarga kaum muslim,positif,1
Parkir gratis. Produk Lengkap. Satpam ramah. Disini gk bisa pakai masker Scuba,parkir gratis produk lengkap satpam ramah pakai masker scuba,positif,1
"Komplittt, bisa cari apa aja disini dan harganya murah murahhh cocok buat anak kos dan buk ibukkk pecinta diskon",komplittt cari harga murah murahhh cocok anak kos buk ibukkk cinta diskon,positif,1
"Assalam hypermarket tp.berbelanja di jaln solo-boyilali pabelan surakarta..mempunyai tempat yang luas dan nyaman untuk berbelanja,dan mempunyai tp.parkir yg luas bahkan sering untuk pertunjukan lumba-lumba,bazar buku,jual beli mobil bekas..silahkan berkunjung..",assalam hypermarket belanja jaln solo boyilali pabelan surakarta luas nyaman belanja parkir luas tunjuk lumba lumba bazar buku jual beli mobil bekas silah kunjung,positif,1
Cocok bagi wanita berhijab yang bingung harus beli gamis dimana dengan budget kecil. Bisa datang ketempat ini. Recommended.,cocok wanita hijab bingung beli gamis mana budget tempat recommended,positif,1
"Tempat belanja dengan parkir luas  tersedia masjid yang besar dan bersih, food court dan pasar mobile..",belanja parkir luas sedia masjid bersih food court pasar mobile,positif,1
Belanja disini sangat nyaman...tempatnya luas barangnya komplit...parkir luas ..gratis juga parkirnya...mantap..,belanja nyaman tempat luas barang komplit parkir luas gratis parkir mantap,positif,1
"Nuansa islami. Bersih, luas, sejuk.
Ada banyak fasilitas disini.
Masjid, ATM, Toilet, arena bermain.
Parkir juga luas banget",nuansa islami bersih luas sejuk fasilitas masjid atm toilet arena main parkir luas,positif,1
Dulu pada masanya... ramai luar biasa... sekarang seiring menjamurnya mall di sekitar... jadi berkurang pengunjungnya...,masa ramai iring jamur mall kurang unjung,negatif,1
Hypermart murah sesuai kantong masyarakat.  Banyak diskon dan pameran islami. Tempatnya luas ditambah area masjid yang megah.  Top lah,hypermart murah sesuai kantong masyarakat diskon pamer islami tempat luas tambah area masjid megah top,positif,1
"tempat luas, belanja nyaman, harga muraah... parkir gratis, good bgt deh broo",luas belanja nyaman harga muraah parkir gratis good banget broo,positif,1
Tempatnya luas dan tidak memiliki lantai 2 jadi tidak capek naik turun tangga. Barang2 nya pun dijual dengan harga grosir,tempat luas milik lantai capek turun tangga barang jual harga grosir,positif,1
Komplit dan semua kebutuhan rumah tangga ada disitu semua. Ada pengingat waktu sholat dan belanja jg nyaman.,komplit butuh rumah tangga situ ingat sholat belanja nyaman,positif,1
"Paling asyik belanja disini,cuman gak ada AC nya,jadi  panas  dan berkeringat......harga lebih murah dari pada yg lain",asyik belanja cuman ac panas keringat harga murah,positif,1
"Tempat parkir luas, tempat belanja di dalam juga luas jadi merasa nyaman",parkir luas belanja luas nyaman,positif,1
Parkirnya luas dan gratis meskipun berkali2 keluar masuk tetep dilayani dg baik 😎😎,parkir luas gratis kali masuk tetep layan,positif,1
"Tempat luas.semua barang tersedia.parkir luas
Tinggal pilih...yg anda suka",luas barang sedia parkir luas tinggal pilih suka,positif,1
Tempat nya luas banget. Sekalian olah raga belanja disini. Harga bersaing banget.,luas olah raga belanja harga saing,positif,1
Area parkir yang luas. Didalam nya juga ada masjid dan untuk kulinernya banyak menunya juga,area parkir luas dalam masjid kuliner menu,positif,1
Selain luas dan lengkap di hypermarket ini tempatnya bisa buat nge-drift pakai troli,luas lengkap hypermarket tempat nge drift pakai troli,positif,1
Tempat berbelanja barang kebutuhan rumah tangga yang oke di Solo Raya. Parkir luas.,belanja barang butuh rumah tangga solo raya parkir luas,positif,1
belanja murah disini tapi ane gak suka bagian belakang yang buat masuk motor kadang sampah nya menganggu mungkin bisa dipindahkan,belanja murah ane suka masuk motor kadang sampah menganggu pindah,negatif,0
"Dekat jalan, tempat juga nyaman, oh iya jangan lupa bawa uang buat bayar yak 😂 tp pakai uang online juga bisa asal jangan pakai bitcoin 😂😂😂😂 sultan mah bawa atm kemana-mana😂  😐",jalan nyaman oh iya lupa bawa uang bayar yak pakai uang online pakai bitcoin sultan mah bawa atm mana,positif,1
"Tempat belanja yg nyaman bagi orang Islam karena fasilitas Masjid yg besar taman parkir yg luas,  .......Alhamdulillah",belanja nyaman orang islam fasilitas masjid taman parkir luas alhamdulillah,positif,1
"Pelayanan cukup puas. Harga bersahabat poll.
Alhamdulillah fasilitas memadai dan Kelengkapan barang"" muwanteb",layan puas harga sahabat poll alhamdulillah fasilitas pada lengkap barang muwanteb,positif,1
"Supermarket yg lengkap dan harga bersaing. Selain supermarket ada foodcourt yg cukup lengkap, stand pakaian, dan ada show room jual beli mobil bekas",supermarket lengkap harga saing supermarket foodcourt lengkap stand pakai show room jual beli mobil bekas,positif,1
"Harga barangnya masih lumayan murah
sekarang juga mulai menampilkan hiburan2 buat anak serta bazar2 murah",harga barang lumayan murah tampil hibur anak bazar murah,positif,1
"Tempat luas, fasilitas lumayan lengkap, banyak pilihan...
#dariorangdaerahlain",luas fasilitas lumayan lengkap pilih,positif,1
"Tempatnya terlalu jauh dari pusat kota. Bagusnya jika ada event pameran buku Islam, pasti penuh dengan tenant-tenant dari penerbit buku Islam ternama",tempat pusat kota bagus event pamer buku islam penuh tenant tenant terbit buku islam nama,positif,1
"Parkir gratis, masjid besar, jajanan nya enak enak, barang nya yg dijual jg murah murah",parkir gratis masjid jajan enak enak barang jual murah murah,positif,1
Nyaman tp tolong ac nya lebih dingin soalnya agak gerah kalo didalem,nyaman tolong ac dingin gerah kalo dalem,negatif,0
"tempatnya luas bgt, lengkap, murah, cocok untuk belanja anak2 kos ums",tempat luas banget lengkap murah cocok belanja anak kos ums,positif,1
"Staff ramah dan isi cukup lengkap, dibagian luar/halaman banyak penjual makanan/jajanan ringan",staff ramah isi lengkap bagi halaman jual makan jajan ringan,positif,1
"Tempat luas utk semua aktivitas keluarga..sarana belanja,ibadah,kuliner dll biisaaaa semuaa 😍😍",luas aktivitas keluarga sarana belanja ibadah kuliner dll biisaaaa semuaa,positif,1
"Terbaik deh. Cari baju, aksesorin, kebutuhan, ada semua.
Paling fav kalau cari gamis dan hijab.",baik cari baju aksesorin butuh fav cari gamis hijab,positif,1
"Lengkap, parkir luas, masjid besar. Bagus, tapi food court perlu ditingkatkan kualitasnya.",lengkap parkir luas masjid bagus food court tingkat kualitas,positif,1
Cocok banget buat mahasiswa belanja bulanan karena harganya yg oke dan terbilang lengkap juga.,cocok mahasiswa belanja bulan harga bilang lengkap,positif,1
"Satpam parkir sepeda motor kadang suka galak, kurang ramah. Kan bawa nama Assalam. Agak murah senyumlah. 👀",satpam parkir sepeda motor kadang suka galak ramah bawa nama assalam murah senyum,negatif,0
